"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"TREC","Trecora Resources","13.55","330452318.75","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/trec",
"USEG","U.S. Energy Corp.","1.14","14182656.78","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/useg",
"UPL","Ultra Petroleum Corp.","3.24","636163424.64","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/upl",
"UNT","Unit Corporation","21.76","1176117707.52","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/unt",
"EGY","VAALCO Energy, Inc. ","0.9175","54006688.73","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/egy",
"VLO","Valero Energy Corporation","101.83","43880817503.51","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/vlo",
"VLP","Valero Energy Partners LP","39.02","2702605971.4","n/a","2013","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/vlp",
"VET","Vermilion Energy Inc.","34.96","4280232613.68","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/vet",
"VTNR","Vertex Energy, Inc","1.14","37800320.64","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/vtnr",
"VNOM","Viper Energy Partners LP","28.15","3205779566.75","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/vnom",
"VOC","VOC Energy Trust","4.92","83640000","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/voc",
"WTI","W&T Offshore, Inc.","4.96","689892793.44","n/a","2005","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/wti",
"HCC","Warrior Met Coal, Inc.","23.4","1246856598","n/a","2017","Energy","Coal Mining","https://www.nasdaq.com/symbol/hcc",
"WFT","Weatherford International plc","2.62","2603443696","n/a","n/a","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/wft",
"WLB","Westmoreland Coal Company","0.2857","5363058.4051","n/a","n/a","Energy","Coal Mining","https://www.nasdaq.com/symbol/wlb",
"WMLP","Westmoreland Resource Partners, LP","1.25","1606050","n/a","2015","Energy","Coal Mining","https://www.nasdaq.com/symbol/wmlp",
"WPRT","Westport Fuel Systems Inc","2.3","301943330.7","n/a","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wprt",
"WLL","Whiting Petroleum Corporation","38.63","3566636898.06","n/a","2003","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/wll",
"WRD","WildHorse Resource Development Corporation","22.11","2239333567.02","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/wrd",
"WWD","Woodward, Inc.","74.05","4537228847.15","n/a","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wwd",
"INT","World Fuel Services Corporation","25.91","1752656972.76","n/a","n/a","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/int",
"WPX","WPX Energy, Inc.","15.24","6087818284.08","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/wpx",
"WPXP","WPX Energy, Inc.","63.75","0","n/a","2015","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/wpxp",
"YPF","YPF Sociedad Anonima","22.39","8806273435.27","n/a","1993","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/ypf",
"YUMA","Yuma Energy, Inc.","1.14","26482392.66","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/yuma",
"ZN","Zion Oil & Gas Inc","4.59","262184527.08","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/zn",
"ZNWAA","Zion Oil & Gas Inc","n/a","0","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/znwaa",
