"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"PROV","Provident Financial Holdings, Inc.","18.09","135272967.84","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/prov",
"PFS","Provident Financial Services, Inc","25.59","1710011343.39","n/a","2003","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pfs",
"PBIP","Prudential Bancorp, Inc.","18.14","162921072.24","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/pbip",
"PFK","Prudential Financial, Inc.","24.95","0","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/pfk",
"PJH","Prudential Financial, Inc.","25.18","0","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/pjh",
"PRH","Prudential Financial, Inc.","25.1","0","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/prh",
"PRU","Prudential Financial, Inc.","103.55","43685790183.1","n/a","2001","Finance","Life Insurance","https://www.nasdaq.com/symbol/pru",
"PUK","Prudential Public Limited Company","51.13","66144577491.24","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/puk",
"PZN","Pzena Investment Management Inc","11.13","767506268.55","n/a","2007","Finance","Investment Managers","https://www.nasdaq.com/symbol/pzn",
"QCRH","QCR Holdings, Inc.","44.85","624833515.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/qcrh",
"QD","Qudian Inc.","11.7","3861591669","n/a","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/qd",
"RDN","Radian Group Inc.","19.04","4113250060.64","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/rdn",
"RNDB","Randolph Bancorp, Inc.","16.2348","97892207.4048","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/rndb",
"RJF","Raymond James Financial, Inc.","89.41","13019433752.42","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/rjf",
"RBB","RBB Bancorp","26.37","419517508.41","n/a","2017","Finance","Major Banks","https://www.nasdaq.com/symbol/rbb",
"RMAX","RE/MAX Holdings, Inc.","60.45","1069783105.95","n/a","2013","Finance","Real Estate","https://www.nasdaq.com/symbol/rmax",
"RLGY","Realogy Holdings Corp.","27.28","3568396300.48","n/a","2012","Finance","Real Estate","https://www.nasdaq.com/symbol/rlgy",
"RDFN","Redfin Corporation","22.83","1866994707.9","n/a","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/rdfn",
"RWGE","Regalwood Global Energy Ltd.","9.7","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/rwge",
"RM","Regional Management Corp.","31.84","374008114.24","n/a","2012","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/rm",
"RF","Regions Financial Corporation","18.58","20860598384","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/rf",
"RGA","Reinsurance Group of America, Incorporated","154","9930134522","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/rga",
"RZA","Reinsurance Group of America, Incorporated","28.31","0","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/rza",
"RZB","Reinsurance Group of America, Incorporated","26.32","0","n/a","2016","Finance","Life Insurance","https://www.nasdaq.com/symbol/rzb",
"RBNC","Reliant Bancorp, Inc.","22.79","261524069.73","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/rbnc",
"RNR","RenaissanceRe Holdings Ltd.","138.51","5543695014.39","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/rnr",
"RNST","Renasant Corporation","42.56","2099724455.36","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/rnst",
"RBCAA","Republic Bancorp, Inc.","38.3","798623825.1","n/a","1998","Finance","Major Banks","https://www.nasdaq.com/symbol/rbcaa",
"FRBK","Republic First Bancorp, Inc.","8.7","496051719.3","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/frbk",
"RVSB","Riverview Bancorp Inc","9.34","210798410.82","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/rvsb",
"RLI","RLI Corp.","63.39","2804332459.89","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/rli",
"ROL","Rollins, Inc.","51.03","11134609341.66","n/a","n/a","Finance","Diversified Commercial Services","https://www.nasdaq.com/symbol/rol",
"RY","Royal Bank Of Canada","77.29","111616966917.4","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/ry",
"RBS","Royal Bank Scotland plc (The)","7.4","44274163155.4","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/rbs",
"SPGI","S&P Global Inc.","191.06","47642545060.56","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/spgi",
"STBA","S&T Bancorp, Inc.","39.94","1396678714.68","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stba",
"SCAC","Saban Capital Acquisition Corp.","9.94","310560191.2","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/scac",
"SCACU","Saban Capital Acquisition Corp.","10.525","0","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/scacu",
"SCACW","Saban Capital Acquisition Corp.","1.3","0","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/scacw",
"SFE","Safeguard Scientifics, Inc.","12.25","251941830","n/a","n/a","Finance","Finance/Investors Services","https://www.nasdaq.com/symbol/sfe",
"SAFT","Safety Insurance Group, Inc.","76.85","1169655001.9","n/a","2002","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/saft",
"SAL","Salisbury Bancorp, Inc.","45","125395470","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/sal",
"SASR","Sandy Spring Bancorp, Inc.","38.76","1381566905.16","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sasr",
"SC","Santander Consumer USA Holdings Inc.","16.3","5877914263.1","n/a","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/sc",
"SBFG","SB Financial Group, Inc.","18.505","119529568.56","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbfg",
"SBFGP","SB Financial Group, Inc.","18.2","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbfgp",
"SEB","Seaboard Corporation","4265","4992395750","n/a","1996","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/seb",
"SBCF","Seacoast Banking Corporation of Florida","26.47","1241906966.16","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbcf",
"SNFCA","Security National Financial Corporation","5.15","89310851.95","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/snfca",
"SEIC","SEI Investments Company","74.91","11781718501.74","n/a","1981","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/seic",
"JBN","Select Asset Inc.","11.79","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/jbn",
"JBR","Select Asset Inc.","11.75","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/jbr",
"SLCT","Select Bancorp, Inc.","13.36","187225931.12","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/slct",
"SGZA","Selective Insurance Group, Inc.","25.18","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/sgza",
"SIGI","Selective Insurance Group, Inc.","60.7","3565810270.5","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/sigi",
"AIHS","Senmiao Technology Limited","5.9499","151722450","n/a","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/aihs",
"STNL","Sentinel Energy Services Inc.","9.72","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/stnl",
"STNLU","Sentinel Energy Services Inc.","9.92","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/stnlu",
"STNLW","Sentinel Energy Services Inc.","0.95","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/stnlw",
"SRG","Seritage Growth Properties","35.55","2011319815.5","n/a","2015","Finance","Real Estate","https://www.nasdaq.com/symbol/srg",
"SFBS","ServisFirst Bancshares, Inc.","40.82","2166825404.9","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/sfbs",
"SVBI","Severn Bancorp Inc","7.2","88167060","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/svbi",
"SHG","Shinhan Financial Group Co Ltd","42.4","20106062488.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/shg",
"SHBI","Shore Bancshares Inc","18.86","240199413.48","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/shbi",
"SIFI","SI Financial Group, Inc.","14.4","176291049.6","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/sifi",
"SIEB","Siebert Financial Corp.","8.43","228935094.84","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/sieb",
"BSRR","Sierra Bancorp","26.64","405859867.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bsrr",
"SBNY","Signature Bank","141.95","7803556886.85","n/a","2004","Finance","Major Banks","https://www.nasdaq.com/symbol/sbny",
"SBNYW","Signature Bank","127.8653","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbnyw",
"SAMG","Silvercrest Asset Management Group Inc.","15.2","200661872.8","n/a","2013","Finance","Investment Managers","https://www.nasdaq.com/symbol/samg",
"SFNC","Simmons First National Corporation","28.45","2622883225.4","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sfnc",
"SLM","SLM Corporation","11.21","4860087787.52","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/slm",
"SLMBP","SLM Corporation","69.66","278640000","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/slmbp",
"SMBK","SmartFinancial, Inc.","23.56","264562449.36","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/smbk",
"IPOA","Social Capital Hedosophia Holdings Corp.","10.03","865087500","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/ipoa",
"SFBC","Sound Financial Bancorp, Inc.","36.75","92244153.75","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/sfbc",
"SSB","South State Corporation","85.3","3137766556.3","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ssb",
"SFST","Southern First Bancshares, Inc.","44.5","327725278.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sfst",
"SMBC","Southern Missouri Bancorp, Inc.","36.6","328406236.8","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/smbc",
"SONA","Southern National Bancorp of Virginia, Inc.","15.84","379920071.52","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sona",
"SBSI","Southside Bancshares, Inc.","34.74","1217725482.78","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbsi",
"SGB","Southwest Georgia Financial Corporation","20.9","53117454.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sgb",
"SSLJ","SSLJ.com Limited","5.32","0","n/a","2018","Finance","Diversified Commercial Services","https://www.nasdaq.com/symbol/sslj",
"STFC","State Auto Financial Corporation","28.57","1224288411.09","n/a","1991","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/stfc",
"STBZ","State Bank Financial Corporation.","30.01","1170761463.78","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stbz",
"STT","State Street Corporation","99.73","36666053536.27","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stt",
"STLR","Stellar Acquisition III Inc.","10.35","93255331.95","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/stlr",
"STLRU","Stellar Acquisition III Inc.","10.85","0","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/stlru",
"STLRW","Stellar Acquisition III Inc.","0.46","0","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/stlrw",
"STL","Sterling Bancorp","22.55","5067538422.1","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stl",
"STL^A","Sterling Bancorp","26","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stl^a",
"SBT","Sterling Bancorp, Inc.","13.51","715534291.08","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/sbt",
"SSFN","Stewardship Financial Corp","11","95423790","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ssfn",
"STC","Stewart Information Services Corporation","43.94","1042648173.58","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/stc",
"SF","Stifel Financial Corporation","59.23","4255729043.92","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/sf",
"SF^A","Stifel Financial Corporation","26.6923","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/sf^a",
"SFB","Stifel Financial Corporation","24.65","0","n/a","2017","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/sfb",
"SYBT","Stock Yards Bancorp, Inc.","35.1","797307802.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sybt",
"GJH","STRATS Trust","9.61","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjh",
"GJS","STRATS Trust","21.44","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjs",
"GJO","STRATS Trust","22.0601","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjo",
"SMFG","Sumitomo Mitsui Financial Group Inc","8.5","59948204362.5","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/smfg",
"SMMF","Summit Financial Group, Inc.","25.01","311762054.96","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/smmf",
"SLF","Sun Life Financial Inc.","41.12","25065744148.8","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/slf",
"STI","SunTrust Banks, Inc.","68.04","31863143975.04","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sti",
"SBBX","Sussex Bancorp","30.4","241060235.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbbx",
"SIVB","SVB Financial Group","240.01","12694066737.41","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sivb",
"SYF","Synchrony Financial","33.53","25490072824.65","n/a","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/syf",
"SNV","Synovus Financial Corp.","49.94","5926941924.64","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/snv",
"GJT","Synthetic Fixed-Income Securities, Inc.","20.757","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjt",
"GJV","Synthetic Fixed-Income Securities, Inc.","25.95","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjv",
"TROW","T. Rowe Price Group, Inc.","107.97","26409187108.38","n/a","1986","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/trow",
"TCF","TCF Financial Corporation","22.81","3896681044.97","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcf",
"AMTD","TD Ameritrade Holding Corporation","59.23","33605285475.13","n/a","1997","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/amtd",
"TRC","Tejon Ranch Co","23.11","598836141.75","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/trc",
"TRTLU","Terrapin 4 Acquisition Corporation","n/a","0","n/a","n/a","Finance","Business Services","https://www.nasdaq.com/symbol/trtlu",
"TRNO","Terreno Realty Corporation","34.51","1914767886.36","n/a","2010","Finance","Real Estate","https://www.nasdaq.com/symbol/trno",
"TBNK","Territorial Bancorp Inc.","29.66","288622112.52","n/a","2009","Finance","Savings Institutions","https://www.nasdaq.com/symbol/tbnk",
"TCBI","Texas Capital Bancshares, Inc.","89.9","4464535766.8","n/a","2003","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbi",
"TCBIL","Texas Capital Bancshares, Inc.","25.75","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbil",
"TCBIP","Texas Capital Bancshares, Inc.","25.4","152400000","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbip",
"TCBIW","Texas Capital Bancshares, Inc.","75.29","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbiw",
"TFSL","TFS Financial Corporation","14.69","4125839525.73","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/tfsl",
"TBBK","The Bancorp, Inc.","10.8","606414535.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tbbk",
"BX","The Blackstone Group L.P.","31.95","38350243138.05","n/a","2007","Finance","Investment Managers","https://www.nasdaq.com/symbol/bx",
"CG","The Carlyle Group L.P.","21.35","7158385392.2","n/a","2012","Finance","Investment Managers","https://www.nasdaq.com/symbol/cg",
"TCGP","The Carlyle Group L.P.","24.06","0","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/tcgp",
"SCHW","The Charles Schwab Corporation","52.22","70312846117.78","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/schw",
"TCFC","The Community Financial Corporation","37.22","207222536.1","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcfc",
"FBMS","The First Bancshares, Inc.","32.25","397948617","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbms",
"FLIC","The First of Long Island Corporation","27.45","686756425.05","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/flic",
"THG","The Hanover Insurance Group, Inc.","117.89","5009871830.84","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/thg",
"THGA","The Hanover Insurance Group, Inc.","25.0925","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/thga",
"NAVG","The Navigators Group, Inc.","57.65","1702483365.2","n/a","1986","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/navg",
"TRV","The Travelers Companies, Inc.","138.86","37690486386.74","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/trv",
"TPRE","Third Point Reinsurance Ltd.","13.95","1440789856.65","n/a","2013","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/tpre",
"TIBRU","Tiberius Acquisition Corporation","10.0944","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/tibru",
"TIL","Till Capital Ltd.","4.06","13360989.04","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/til",
"TSBK","Timberland Bancorp, Inc.","30.4","224295060.8","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/tsbk",
"TIPT","Tiptree Inc.","6.35","241185973.05","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/tipt",
"TMSR","TMSR Holding Company Limited","9","131353344","n/a","2015","Finance","Business Services","https://www.nasdaq.com/symbol/tmsr",
"TMSRW","TMSR Holding Company Limited","0.444","0","n/a","2015","Finance","Business Services","https://www.nasdaq.com/symbol/tmsrw",
"TMP","Tompkins Financial Corporation","75.76","1156301091.36","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tmp",
"TMK","Torchmark Corporation","84.17","9582864257.68","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/tmk",
"TD","Toronto Dominion Bank (The)","56.85","104907483946.8","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/td",
"TPGE","TPG Pace Energy Holdings Corp.","10.11","821437500","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/tpge",
"TPGH","TPG Pace Holdings Corp.","9.8","551250000","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/tpgh",
"TRU","TransUnion","56.78","10440619526.6","n/a","2015","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/tru",
"TCBK","TriCo Bancshares","37.22","854434342.06","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcbk",
"GTS","Triple-S Management Corporation","26.14","615970383.76","n/a","2007","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/gts",
"TSC","TriState Capital Holdings, Inc.","23.25","672192979.5","n/a","2013","Finance","Major Banks","https://www.nasdaq.com/symbol/tsc",
"TSCAP","TriState Capital Holdings, Inc.","25.85","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tscap",
"TBK","Triumph Bancorp, Inc.","41.2","858028604.4","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/tbk",
"TRST","TrustCo Bank Corp NY","8.45","814196370","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/trst",
"TRMK","Trustmark Corporation","31.16","2130704659.12","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/trmk",
"TRCB","Two River Bancorp","18.05","153871051.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/trcb",
"USB","U.S. Bancorp","50.5","83366961409.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/usb",
"USB^A","U.S. Bancorp","920","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/usb^a",
"GROW","U.S. Global Investors, Inc.","2.53","38312111.31","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/grow",
"UBS","UBS AG","17.66","68063608065.72","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/ubs",
"UMBF","UMB Financial Corporation","72.39","3621954310.56","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/umbf",
"UMPQ","Umpqua Holdings Corporation","21.41","4719603999.94","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/umpq",
"UNAM","Unico American Corporation","7.95","42191707.35","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/unam",
"LTN","Union Acquisition Corp.","9.58","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/ltn",
"UBSH","Union Bankshares Corporation","36.71","2417177622.39","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ubsh",
"UNB","Union Bankshares, Inc.","50.8","226854867.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/unb",
"UBCP","United Bancorp, Inc.","12.945","70285654.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ubcp",
"UBOH","United Bancshares, Inc.","22","71898442","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/uboh",
"UBSI","United Bankshares, Inc.","35.25","3702722251.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ubsi",
"UCBA","United Community Bancorp","25.2","112694979.6","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ucba",
"UCBI","United Community Banks, Inc.","31.65","2503862358.75","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ucbi",
"UCFC","United Community Financial Corp.","9.86","491683601.26","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/ucfc",
"UBNK","United Financial Bancorp, Inc. ","16.2","826546939.2","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/ubnk",
"UFCS","United Fire Group, Inc","47.86","1192294876.82","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ufcs",
"UIHC","United Insurance Holdings Corp.","19.14","818293453.56","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/uihc",
"UBFO","United Security Bancshares","10.75","181520361.25","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ubfo",
"UNTY","Unity Bancorp, Inc.","22","230953118","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/unty",
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","31.9","1112131486.4","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/uve",
"UVSP","Univest Corporation of Pennsylvania","27.7","812665979.4","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/uvsp",
"UNM","Unum Group","47.61","10534240971","n/a","n/a","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/unm",
"UE","Urban Edge Properties","21.35","2430156341.55","n/a","2015","Finance","Real Estate","https://www.nasdaq.com/symbol/ue",
"VR","Validus Holdings, Ltd.","67.45","5490210585.15","n/a","2007","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/vr",
"VLY","Valley National Bancorp","12.46","4121982573.66","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/vly",
"VLY^A","Valley National Bancorp","27.7599","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/vly^a",
"VALU","Value Line, Inc.","18.3","177476309.7","n/a","1983","Finance","Investment Managers","https://www.nasdaq.com/symbol/valu",
"VEAC","Vantage Energy Acquisition Corp.","9.78","156643052.16","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/veac",
"VEACU","Vantage Energy Acquisition Corp.","10.23","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/veacu",
"VEACW","Vantage Energy Acquisition Corp.","1.45","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/veacw",
"VBTX","Veritex Holdings, Inc.","27.67","667808477.16","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/vbtx",
"VCTR","Victory Capital Holdings, Inc.","12.3","821869677.9","n/a","2018","Finance","Investment Managers","https://www.nasdaq.com/symbol/vctr",
"VBFC","Village Bank and Trust Financial Corp.","32.25","46141719.75","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/vbfc",
"VIRT","Virtu Financial, Inc.","33","6210257988","n/a","2015","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/virt",
"VRTS","Virtus Investment Partners, Inc.","123.8","887806940","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/vrts",
"VRTSP","Virtus Investment Partners, Inc.","106.105","0","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/vrtsp",
"VOYA","Voya Financial, Inc.","50.5","8686184779.5","n/a","2013","Finance","Life Insurance","https://www.nasdaq.com/symbol/voya",
"WRB","W.R. Berkley Corporation","72.7","8836103690.8","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/wrb",
"WDR","Waddell & Reed Financial, Inc.","20.21","1680302427.09","n/a","1998","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/wdr",
"WD","Walker & Dunlop, Inc.","59.42","1841709708.76","n/a","2010","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wd",
"WAFD","Washington Federal, Inc.","34.6","2974688809","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wafd",
"WAFDW","Washington Federal, Inc.","17.2659","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wafdw",
"WASH","Washington Trust Bancorp, Inc.","53.75","926292186.25","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wash",
"WSBF","Waterstone Financial, Inc.","17.3","508365966.8","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wsbf",
"WCFB","WCF Bancorp, Inc.","9.65","24718880.3","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wcfb",
