company_Symbol,year,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,growth_rate
PEGI,2016,4.866666667,74497.901,14.32,1.5,-12.32,0.09,3.8,-1.88,1.76,7.34,-99.31,nan,nan,nan,9.29,5.81,12.82,65.49,0.59,0.33,1.35,42.68,19.21,8.55,0.11,0.09,0.131648236
PEGI,2015,5.266666667,72482.854,21.78,11.25,-15.36,0.1,4.61,-18.48,-2.75,22.44,-41.49,nan,nan,nan,115.35,5.31,18.05,71.18,0.39,0.27,1.65,44.85,0.92,8.14,0.12,0.1,-0.091822095
PEGI,2014,6.175,69710.435,31.38,20.71,-13.88,0.11,4.47,-19.99,-2.5,26.56,-0.24,nan,nan,nan,45.01,7.38,11.39,72.45,0.8,0.53,2.1,38.42,0.84,9.5,0.14,0.11,-0.152068127
PEGI,2013,7.358333333,66766.067,30.12,23.68,7.25,0.11,4.07,-2.72,1.73,75.21,127.16,nan,nan,nan,61.28,8.12,5.36,74.04,1.6,1.32,2.56,29.72,0.65,12.28,0.14,0.11,-0.186407126
PDVW,2016,4.866666667,74497.901,2.12,-618.79,-615.91,0.01,1.05,-9.16,-9.17,11.73,nan,nan,nan,nan,314.83,56.56,1.85,4.33,30.61,30.4,nan,47.56,318.24,7.67,0.33,0.01,0.423503326
PDVW,2015,5.266666667,72482.854,66.49,-446.5,-463.87,0.03,1.06,-15.53,-14.95,-10.4,nan,nan,nan,nan,nan,53.07,3.18,5.98,16.69,16.6,nan,43.99,867.76,8.3,0.98,0.03,-0.18
PCYO,2016,4.866666667,74497.901,-16.94,-482.08,-272.08,0.01,1.03,-1.88,-2.23,-80.54,nan,nan,nan,nan,371.93,41.04,0.68,2.65,60.32,58.18,nan,358.75,123.81,1.02,0.01,0.01,0.518181818
PCYO,2015,5.266666667,72482.854,36.53,-140.15,-48.07,0.03,1.04,-28.71,-28.25,-24.83,nan,nan,nan,nan,177.04,54.18,2.05,4.07,26.4,26.2,nan,183.3,325.15,1.99,0.04,0.03,0.145833333
PCYO,2014,6.175,69710.435,61.68,-61.51,14.11,0.03,1.19,-0.48,1.96,66.42,nan,nan,nan,nan,191.18,4.13,3.03,15.85,1.36,1.05,0.04,130.53,327.13,2.8,0.03,0.03,0.2
PCYO,2013,7.358333333,66766.067,78.83,-58.67,-223.45,0.02,2.88,-12.23,-1.76,553.15,nan,nan,nan,nan,22.52,9.11,4.97,65.22,1.83,1.8,0.09,70.77,199.15,5.16,0.02,0.02,-0.368088468
PCYO,2012,8.075,64621.02,33.9,-878.52,nan,nan,3.7,-45.01,-33.81,0.8,nan,nan,nan,nan,1.37,6.87,5.61,73.01,1.22,1.18,0.14,150.13,321.07,2.43,nan,nan,1.236749117
RGCO,2016,4.866666667,74497.901,53.44,18.98,16.04,0.38,2.97,10.7,6.94,-13.38,12.05,13.98,12.96,nan,30.38,9.35,17.21,66.38,0.54,0.14,0.6,20.63,69.6,17.7,0.47,0.38,0.626426426
RGCO,2015,5.266666667,72482.854,44.3,14.67,12.12,0.47,2.8,9.72,6.55,-9.1,3.35,8.2,8,nan,20.21,12.45,15.66,64.33,0.79,0.18,0.57,18.54,50.49,19.69,0.6,0.47,0.171710063
RGCO,2014,6.175,69710.435,39.11,12.91,10.2,0.57,2.68,9.28,6.9,18.69,10.08,10.47,9.89,nan,19.62,15.08,14.61,62.66,1.03,0.23,0.59,18.14,44.31,20.11,0.73,0.57,-0.03135651
RGCO,2013,7.358333333,66766.067,43.67,13.91,10.93,0.5,2.52,8.51,6.83,7.49,0.1,-0.81,-1.09,nan,15.79,17.83,23.66,60.25,0.75,0.22,0.26,21.21,53.72,17.21,0.67,0.5,0.157853197
RGCO,2012,8.075,64621.02,45.8,14.94,11.8,0.46,2.56,8.64,6.92,-16.95,-5.65,-7.67,-8.91,18,14.77,23.31,22.77,60.94,1.02,0.46,0.26,21.9,57.59,16.67,0.67,0.46,0.030081301
SHEN,2016,4.866666667,74497.901,63.85,12.1,0.36,0.51,5.02,-0.31,1.75,56.3,-12.59,nan,nan,nan,32.36,10.88,11.07,80.07,0.98,0.65,2.69,33.95,80.93,10.75,0.97,0.51,0.238095238
SHEN,2015,5.266666667,72482.854,64.57,22.67,20.03,0.55,2.17,14.91,9.3,4.75,19.6,20.6,19.42,6.16,20.35,20.35,9.74,53.89,2.09,1.87,0.61,32.05,36.34,11.39,0.84,0.55,0.268587361
SHEN,2014,6.175,69710.435,60.32,18.95,17.14,0.54,2.4,13.76,8.2,5.83,11.8,14.52,13.3,nan,20.87,20.72,9.55,58.28,2.17,1.93,0.78,31.37,33.41,11.64,0.8,0.54,0.376839411
SHEN,2013,7.358333333,66766.067,59.49,17.93,16.01,0.53,2.55,13.38,7.76,7.24,21.48,81.48,80.42,nan,37.88,16.41,7.37,60.75,2.22,1.83,0.95,30.18,64.65,12.09,0.8,0.53,0.21728972
SHEN,2012,8.075,64621.02,59.24,15.83,9.93,0.55,2.75,8.04,5.23,14.7,41.25,25.48,24.7,26.45,30.91,20.4,10.19,63.58,2,1.74,1.11,29.62,67.52,12.32,0.85,0.55,0.676240209
SKYS,2016,4.866666667,74497.901,53.11,6.66,6.92,0.16,3.72,3.14,3.25,39.8,14.75,nan,nan,nan,0.59,34.89,14.69,72.77,2.4,0.66,1.03,65.32,260,5.59,81.29,0.16,-0.32735426
SKYS,2015,5.266666667,72482.854,60.7,8.11,-4.75,0.14,3.2,-1.18,0.6,43.39,nan,nan,nan,nan,1.2,22.43,20.54,68.76,1.09,0.91,0.75,98.16,632.53,3.72,52.1,0.14,-0.700671141
SKYS,2014,6.175,69710.435,36.91,-167.23,-221.48,0.12,2.34,-66.58,-42.98,-9.8,nan,nan,nan,nan,3.66,32.98,34.83,57.27,0.95,0.84,0.15,308.59,639.25,1.18,30.52,0.12,-0.414308176
SPKE,2016,4.866666667,74497.901,36.9,15.37,13.92,2.03,12.41,69.37,25.2,52.64,180.89,273.71,110.38,nan,0.41,52.63,65.1,89.28,1.08,0.73,0.17,59.05,44.44,6.18,119.08,2.03,-0.181518152
SPKE,2015,5.266666667,72482.854,32.66,8.35,7.8,2.38,14.31,38.66,9.27,10.93,nan,nan,nan,nan,0.49,63.29,60.63,91.92,1.21,0.78,1.85,63.99,52.89,5.7,82.36,2.38,0.462355212
SPKE,2014,6.175,69710.435,19.9,-1.19,-1.6,2.61,15.98,-0.24,1.97,1.82,nan,nan,nan,nan,0.94,76.58,75.5,92.96,1.14,0.86,nan,75.33,53.05,4.85,71.45,2.61,0.469503546
SPOK,2016,4.866666667,74497.901,64.7,12.34,12.79,0.46,1.2,4.26,4.26,-5.31,-20.32,-83.4,-82.91,-1.36,3.48,40.16,14.51,17.01,2.77,2.65,nan,47.06,24,7.76,12.73,0.46,-0.245783133
SPOK,2015,5.266666667,72482.854,64.16,13.24,13.87,0.52,1.17,27.5,27.5,-5.32,-6.22,306.05,323.4,-6.62,3.36,36.27,12.08,14.57,3,2.84,nan,45.82,11.44,7.97,11.57,0.52,0.132641921
SPOK,2014,6.175,69710.435,83.74,14.06,13.64,0.6,1.21,7.56,7.56,-4.52,-36.21,-24.65,-24.8,-15.4,3.83,42.9,14.73,17.41,2.91,2.67,nan,39.23,10.55,9.3,10.4,0.6,0.055299539
SPOK,2013,7.358333333,66766.067,64.06,22.16,21.62,0.65,1.21,10.56,10.56,-4.53,-8.63,2.02,4.17,-36.32,4.96,36.76,14.32,17.42,2.57,2.29,nan,34.51,9.86,10.58,10,0.65,0.215686275
SPOK,2012,8.075,64621.02,63.72,23.15,20.97,0.65,1.28,10.71,10.81,-9.56,-16.54,-69.56,-69.54,-15.57,4.55,29.73,18.82,22.07,1.58,1.37,nan,34.97,9.57,10.44,10.16,0.65,0.22260274
SUNW,2016,4.866666667,74497.901,25.58,-9.28,-10.85,2.26,1.97,-41.94,-32.78,60.89,nan,nan,nan,12.83,0.77,68.59,46.11,49.14,1.49,1.3,0.05,35.24,45.6,10.36,71.45,2.26,-0.475
SUNW,2015,5.266666667,72482.854,31.74,4.41,1.97,2.58,1.48,8.28,15.54,166.04,662.2,nan,nan,nan,0.42,65.16,31.68,32.47,2.06,1.92,0.01,30.74,28.74,11.87,129.55,2.58,-0.459459459
SUNW,2014,6.175,69710.435,27.8,1.55,-123.19,5.97,3.43,nan,nan,nan,nan,nan,nan,nan,0.4,59.78,70.84,70.84,0.84,0.51,nan,36.58,19.7,9.98,444.01,5.97,-0.196001738
TERP,2016,4.866666667,74497.901,78.61,25.44,-36.82,0.08,6.15,-10.65,-2.37,39.41,56.13,nan,nan,nan,0.62,64.8,27.85,20.08,0.27,6.15,53.89,nan,nan,nan,0.08,-0.133960898,
TERP,2015,5.266666667,72482.854,80.75,22.72,-47.15,0.08,6.95,-9.65,-2.04,273.03,298.33,nan,nan,nan,526.43,70.52,40.5,18.81,0.33,6.95,52.79,nan,nan,nan,0.08,0.097774245,
TERP,2014,6.175,69710.435,85.3,21.28,-68.11,0.06,7.17,-10.81,-2.04,620.5,422.43,nan,nan,nan,nan,68.91,65.74,20.41,2.83,7.17,48.56,nan,nan,nan,0.06,-0.59261658,
YORW,2016,4.866666667,74497.901,nan,48.1,36.26,0.15,2.81,10.62,7.83,1.05,1,-5.15,-5.15,nan,nan,3.94,2.55,64.41,1.54,1.37,0.74,30.03,nan,12.15,0.18,0.15,-0.112565445
YORW,2015,5.266666667,72482.854,nan,48.12,36.59,0.15,2.87,11.69,8.37,2.59,2.65,8.75,8.99,nan,30.15,3.76,1.98,65.21,1.9,1.63,0.8,29.17,nan,12.51,0.18,0.15,0.531676022
YORW,2014,6.175,69710.435,nan,48.1,35.64,0.16,2.91,11.04,7.97,8.3,6.34,18.96,18.67,nan,31.61,3.69,1.95,65.64,1.89,1.49,0.81,30.86,nan,11.83,0.18,0.16,0.074536838
YORW,2013,7.358333333,66766.067,100,48.98,36.49,0.15,2.73,9.5,6.93,2.26,0.91,3.77,4.17,nan,23.31,5.39,2.78,63.36,1.94,1.74,0.82,33.63,nan,10.85,0.17,0.15,0.108934544
YORW,2012,8.075,64621.02,100,49.64,35.97,0.15,2.83,9.54,6.89,2.01,3.51,2.41,1.41,nan,29.44,4.12,1.94,64.66,2.13,1.89,0.85,34.09,nan,10.71,0.18,0.15,0.19123506
TMUS,2016,4.866666667,74497.901,55.85,8.58,6.21,0.58,3.61,8.08,5.99,16.19,55.99,99.18,106.1,nan,23.13,21.58,13.69,72.32,1.58,1.04,1.2,18.05,124.61,20.22,1.82,0.58,0.104329682
TMUS,2015,5.266666667,72482.854,54.11,7.13,3.01,0.54,3.77,4.21,4.14,8.42,230.21,196.76,173.33,nan,20.51,23.85,15.26,73.48,1.56,1.24,1.24,20.8,140.37,17.55,1.77,0.54,0.470092025
TMUS,2014,6.175,69710.435,47.88,1.95,1.4,0.55,3.61,1.65,2.71,21.06,-45.14,605.71,200,nan,24.41,24.68,15.49,72.35,1.59,1.18,1.2,33.85,119.48,10.78,1.87,0.55,0.452115813
TMUS,2013,7.358333333,66766.067,49.82,4.07,0.21,0.81,3.51,0.4,3.77,378.7,26.05,-91.12,-95.33,nan,18.04,24.48,11.63,71.48,2.11,1.64,1.18,27.78,73.9,13.14,2.49,0.81,-0.199167658
TMUS,2012,8.075,64621.02,58.93,7.77,-35.43,0.52,3.03,12.54,7.26,5.24,10.9,30.82,30.49,195.42,4.41,31.28,8.32,67.04,3.76,3.2,1.41,6.32,32.19,57.75,1.23,0.52,0.692152918
ECOL,2016,4.866666667,74497.901,30.9,14.66,11.58,0.61,2.77,12.78,8.1,-15.17,-10.6,33.74,33.05,20.99,7.47,14.86,8.06,63.93,1.84,1.72,0.98,68.6,17.2,5.32,2.19,0.61,0.037639878
ECOL,2015,5.266666667,72482.854,30.44,13.91,8.32,0.67,3.01,10.09,6.62,25.85,8.12,-33.02,-33.33,-25.06,6.99,15.92,8.85,66.82,1.8,1.67,1.13,68.25,19.42,5.35,2.57,0.67,0.348792536
ECOL,2014,6.175,69710.435,32.58,16.19,13.65,0.73,3.66,15.84,7.05,122.45,36.88,18.93,2.91,51.9,6.36,19.48,10.86,72.68,1.79,1.65,1.55,64.06,19.23,5.7,2.61,0.73,-0.091724826
ECOL,2013,7.358333333,66766.067,39.27,26.32,24.93,0.77,1.3,18.72,19.02,18.91,30.25,25.3,22.86,45.64,10.63,40.77,12.37,22.96,3.3,3.16,nan,67.01,20.34,5.45,1.79,0.77,0.081401617
ECOL,2012,8.075,64621.02,39.2,24.03,24.67,0.8,1.95,24.19,15.99,9.18,25.56,39.68,38.61,-41.36,9.32,18.52,12.57,48.78,1.47,1.31,0.54,67.05,19.52,5.44,1.61,0.8,0.576040782
VEON,2016,4.866666667,74497.901,77.66,14.59,3.91,0.32,3.56,47.88,18.37,-7.69,60.4,nan,nan,nan,18.58,21.47,31.06,71.77,0.69,0.64,1.35,23.64,362.7,15.44,1.37,0.32,-0.002597403
VEON,2015,5.266666667,72482.854,77.43,8.41,-6.19,0.26,8.99,-14.94,-0.81,-50.96,-77.88,nan,nan,nan,22.98,15.9,16.42,88.84,0.97,0.92,2.15,45.3,499.68,8.06,1.06,0.26,0.173780488
VEON,2014,6.175,69710.435,76.4,21.63,2.78,0.43,8.2,-8.78,2.84,-12.95,6.81,nan,nan,-67.03,33.29,23.47,25.11,88.1,0.91,0.82,4.78,37.81,323.41,9.65,1.44,0.43,-0.215311005
VEON,2013,7.358333333,66766.067,74.74,16.43,-10.28,0.42,5.11,-21.34,-2.54,-2.23,-28.2,nan,nan,-28.92,24.77,17.35,22.43,80.69,0.76,0.63,2.75,37.63,290.99,9.7,1.45,0.42,-0.676970634
VEON,2012,8.075,64621.02,73.41,20.65,9.9,0.42,3.72,14.84,7.9,13.81,37.19,295.03,266.67,nan,16.85,17.23,21.73,72.89,0.8,0.66,1.72,40.32,280.6,9.05,1.49,0.42,0.233555767
VOD,2016,4.866666667,74497.901,26.29,3.67,-0.38,0.31,2.03,-5.87,-2.56,-10.02,-19.64,nan,nan,nan,30.18,21.05,25.25,50.19,0.84,0.65,0.45,38.55,67.86,9.46,1.44,0.31,0.305771592
VOD,2015,5.266666667,72482.854,27.51,4.45,3.58,0.37,1.85,8.95,7.56,24.42,-22.51,-89.01,-89,nan,25.1,16.19,23.88,45.33,0.69,0.54,0.34,30.92,54.5,11.8,1.8,0.37,-0.242715437
VOD,2014,6.175,69710.435,27.13,8.15,-13.74,0.29,1.72,84.12,56.66,-11.99,-41.84,13989.2,nan,nan,17.53,20.29,20.72,41.42,0.99,0.78,0.3,35.9,58.47,10.17,1.79,0.29,-0.055896986
VOD,2013,7.358333333,66766.067,30.16,11.71,-9.16,0.31,2,0.57,1.34,-5.34,-17.48,-93.9,-93.7,-59.84,22.88,16.32,22.04,49.55,0.75,0.58,0.41,32.54,53.28,11.22,2.27,0.31,-0.147242326
VOD,2012,8.075,64621.02,29.93,12.45,10.67,0.33,1.81,8.7,7.03,6.67,3.34,-7.93,-4.74,54.1,20.23,14.35,17.37,44.37,0.83,0.64,0.37,30.88,50.61,11.82,2.46,0.33,0.560358255
WSTL,2016,4.866666667,74497.901,39.13,-18.15,-18.81,0.95,1.29,-21.64,-21.64,4.85,nan,nan,nan,nan,2.19,71.47,20.04,22.49,3.57,2.67,nan,58.36,40.34,6.25,23.27,0.95,0.442307692
WSTL,2015,5.266666667,72482.854,31.87,-28.53,-70.42,0.64,1.21,-52.07,-52.07,-17.58,nan,nan,nan,nan,2.54,70.29,12.86,17.07,5.46,3.86,nan,60.08,34.19,6.08,30.32,0.64,-0.484126984
WSTL,2014,6.175,69710.435,39.64,-3.04,-3.42,0.67,1.15,3.97,3.97,154.9,nan,nan,nan,nan,0.43,59.38,11.42,13.26,5.2,3.66,nan,40.3,32.95,9.06,67.44,0.67,-0.16
WSTL,2013,7.358333333,66766.067,32.51,-26.52,-33.88,0.23,1.11,-27.75,-27.75,-42.51,nan,nan,nan,nan,0.98,93.54,5.57,9.71,16.81,14.76,nan,56.51,51.57,6.46,35.16,0.23,-0.62962963
WSTL,2012,8.075,64621.02,39.36,-3.83,-3.7,0.35,1.06,24.29,24.29,-63.37,-94.08,-38.2,-36.73,nan,1.88,81.89,3.28,5.6,24.99,21.79,nan,78.5,105.44,4.65,31.33,0.35,1.189189189
WIN,2016,4.866666667,74497.901,6.12,4.04,5.73,3.01,nan,nan,nan,3.61,88.43,216.58,218.12,nan,0.91,54.86,95.9,156.02,0.57,0.41,nan,28.58,22.35,12.77,24.46,3.01,-0.747612551
WIN,2015,5.266666667,72482.854,6.13,3.9,2.25,2.47,nan,nan,nan,0.83,4.1,-29.56,-31.34,nan,0.93,57.1,87.81,160.55,0.65,0.51,nan,27.7,29.14,13.18,18.47,2.47,0.138198758
WIN,2014,6.175,69710.435,6.19,5.22,3.18,2.34,nan,nan,nan,1.06,5.87,49.73,42.76,nan,0.72,58.87,79.35,153.78,0.74,0.59,nan,27.05,30.4,13.49,16.3,2.34,-0.50116189
WIN,2013,7.358333333,66766.067,5.89,3.5,1.29,2.08,nan,nan,nan,-9.64,-17.99,nan,nan,nan,1.02,53.63,75.07,160.28,0.71,0.53,nan,29.17,nan,12.51,13.79,2.08,0.0328
WIN,2012,8.075,64621.02,100,-2.8,-3.94,1.69,nan,nan,nan,-9.45,29.89,nan,nan,nan,2.53,58.34,76.54,147.28,0.76,0.6,nan,55.4,52.16,6.59,8.21,1.69,-0.036237471
XEL,2016,4.866666667,74497.901,59.6,19.93,15.34,0.28,3.73,10.39,6.06,0.75,3.94,14.11,13.92,nan,29.31,6.91,7.89,73.22,0.88,0.49,1.29,24.66,81.6,14.8,0.35,0.28,0.182063882
XEL,2015,5.266666667,72482.854,57.33,19.31,13.85,0.29,3.68,9.46,5.67,-5.66,9.33,-3.61,-4.43,nan,33.41,7.45,10.39,72.86,0.72,0.36,1.18,25.68,82.79,14.21,0.37,0.29,0.133389028
XEL,2014,6.175,69710.435,51.93,16.67,13.22,0.33,3.62,10.33,6.07,7.07,5.44,7.71,6.28,nan,27.38,9.1,11,72.36,0.83,0.4,1.13,24.53,79.09,14.88,0.43,0.33,-0.000278396
XEL,2013,7.358333333,66766.067,52.96,16.93,13.12,0.34,3.54,10.28,6.39,7.77,1.36,4.75,3.24,nan,31.11,9.49,10.78,71.79,0.88,0.42,1.14,24.45,78.92,14.93,0.44,0.34,0.285612026
XEL,2012,8.075,64621.02,55.23,18,13.38,0.33,3.51,10.43,6.67,-4.94,2.31,7.62,7.56,nan,25.38,8.43,9.43,71.5,0.89,0.5,1.14,26.51,50.62,13.77,0.44,0.33,0.046050168
EGHT,2016,4.866666667,74497.901,72.65,-3.38,-2.85,0.69,1.14,-1.87,-1.87,28.89,nan,nan,nan,12.85,3.34,59.31,11.08,12.17,5.35,5.01,nan,15.44,59.7,23.64,18.51,0.69,-0.013986014
EGHT,2015,5.266666667,72482.854,71.95,2.39,2.9,0.55,1.09,0.7,0.7,26.3,26.24,-23.39,-33.33,29.9,4.03,64.81,7.38,7.92,8.78,8.42,nan,13.65,58.33,26.75,18.09,0.55,0.248908297
EGHT,2014,6.175,69710.435,70.75,2.39,2.97,0.57,1.08,1.21,1.21,19.5,-86.95,-81.96,-84.21,-56.37,2.81,39.08,6.06,7.03,6.45,6.17,nan,13.32,60.32,27.41,17.88,0.57,0.25
EGHT,2013,7.358333333,66766.067,69.43,21.91,22.02,0.76,1.11,10.91,10.91,25.42,228.28,-79.87,-80.81,275.05,5.65,41.72,9,10.21,4.64,4.09,nan,10.44,59.68,34.95,20.51,0.76,-0.097536946
EGHT,2012,8.075,64621.02,69.06,10.35,9.99,1.09,1.1,103.09,103.09,22.29,14.97,966.03,890,5.8,2.76,27.45,9.34,9.4,2.94,2.18,nan,6.68,65.62,54.62,27.6,1.09,0.375338753
ADSW,2016,4.866666667,74497.901,nan,9.63,-3.99,0.41,4.06,-4.61,1.74,0.59,14.48,nan,nan,1.85,12.17,6.37,9.63,75.39,0.66,0.57,2.27,46.87,nan,7.79,0.86,0.41,0.077407741
AQN,2016,4.866666667,74497.901,42.67,21.39,11.82,0.17,4.82,7.03,4.5,6.63,28.86,11.44,4.76,nan,37.02,5.96,7.11,74.98,0.9,0.55,2.49,62.66,87.15,5.82,0.25,0.17,0.316037736
AQN,2015,5.266666667,72482.854,63.33,17.7,12.67,0.23,2.9,7.08,5,8.93,31.89,55.19,35.48,nan,19.87,8.49,8.5,58.02,1.08,0.79,0.86,66.63,33.13,5.48,0.29,0.23,0.076142132
AQN,2014,6.175,69710.435,30.45,14.65,7.69,0.25,3.15,6.17,4.6,39.73,33.5,272.98,342.86,nan,45.92,8.14,10.2,59.86,0.87,0.52,0.97,66.78,23.07,5.47,0.32,0.25,-0.048309179
AQN,2013,7.358333333,66766.067,33.02,15.31,8.98,0.22,4.14,2.48,7.19,82.57,128.84,39.66,-22.22,nan,23.45,8.75,8.23,67.75,1.25,0.7,nan,66.77,19.68,5.47,0.28,0.22,0.212298682
AQN,2012,8.075,64621.02,31.74,11.99,1.87,0.18,3.47,2.09,2.78,33.71,19.28,-37.85,-55,nan,22.34,8.4,7.56,60,1.34,0.84,0.96,66.49,64.75,5.49,0.23,0.18,-0.002919708
ALE,2016,4.866666667,74497.901,19.67,6.76,8.76,1.37,2.46,19.12,13.63,3.4,-2.25,12.36,11.64,-47.26,4.62,62.96,38.89,50.26,1.98,1.35,0.08,59.16,39.24,6.17,5.43,1.37,0.158435893
ALE,2015,5.266666667,72482.854,20.68,7.15,7.26,1.38,3.18,21.91,12.39,9.39,87.65,142.74,122.29,3.51,4.08,65.34,45.6,61.49,1.75,1.23,0.25,58.18,39.18,6.27,5.45,1.38,0.262836907
ALE,2014,6.175,69710.435,18.45,4.17,4.57,1.42,3.73,11.26,5.87,25.24,316.42,nan,nan,nan,3.55,63.9,40.8,67.22,1.91,1.37,0.62,56.9,38.26,6.41,5.2,1.42,-0.078164672
ALE,2013,7.358333333,66766.067,16.08,1.25,0.9,1.22,3.86,-6.09,-2.66,3.78,-54.84,nan,nan,nan,6.07,60.51,45.18,68.33,1.64,1.07,0.57,67.92,46.86,5.37,4.37,1.22,0.105453087
ALE,2012,8.075,64621.02,17.84,2.88,2.97,1.21,3.83,3.62,2.22,-4.39,-47.45,-62.51,-62.52,nan,5.87,62.37,56.62,68.32,1.34,0.91,0.23,67.54,47.31,5.4,4.57,1.21,0.217179112
LNT,2016,4.866666667,74497.901,34.26,18.78,13.36,0.26,3.46,9.79,6.7,2.04,8.04,-1.73,-2.38,-133,nan,6.56,8.82,70.68,0.75,0.43,1.12,11.3,70.88,32.31,0.34,0.26,0.124571127
LNT,2015,5.266666667,72482.854,33.26,17.73,14.18,0.26,3.36,10.56,7.11,-2.89,6.14,-1.25,-2.89,-229,nan,6.62,11.06,69.71,0.61,0.3,0.95,10,69.78,36.5,0.35,0.26,0.213256484
LNT,2014,6.175,69710.435,30.83,16.23,13.13,0.29,3.51,11.4,7.62,2.24,1.82,4.55,7.12,nan,nan,8.63,10.22,71.06,0.86,0.4,1.05,9.06,62.44,40.29,0.39,0.29,-0.059620596
LNT,2013,7.358333333,66766.067,30.65,16.29,13.31,0.3,3.39,11.17,7.61,5.89,2.73,12.06,11.76,nan,nan,9.1,13.14,69.92,0.71,0.34,0.91,9.84,56.56,37.09,0.41,0.3,0.287209302
LNT,2012,8.075,64621.02,30.71,16.79,13.9,0.3,3.44,10.3,7.13,-15.57,8.63,4.29,5.47,nan,nan,9.22,9.59,70.53,0.97,0.42,1,16.73,55.11,21.82,0.42,0.3,0.175398633
AMOV,2016,4.866666667,74497.901,50.27,11.24,2.41,0.69,7.25,5.39,3.44,9.08,-22.51,-75.33,-75,564.58,15.89,22.57,32.35,85.62,0.73,0.61,2.99,67.82,149.52,5.38,1.53,0.69,0.382926829
AMOV,2015,5.266666667,72482.854,52.98,15.82,6.28,0.69,11.55,23.63,6.62,5.42,-12.4,-24.04,-22.39,-87.21,16.96,27.1,34.1,91,0.83,0.61,5.02,61.69,153.56,5.92,1.53,0.69,-0.120800572
AMOV,2014,6.175,69710.435,54.43,18.45,10.28,0.74,6.93,23.86,8.55,7.91,1.5,-38.16,-34.31,43.89,17.16,22.56,30.85,84.99,0.76,0.56,2.96,58.83,150.22,6.2,1.55,0.74,-0.367540687
AMOV,2013,7.358333333,66766.067,54.42,19.62,13.4,0.77,5.07,29.6,13,1.42,1.13,-18.39,-15,-14.03,15.49,23.08,26.92,80.11,0.86,0.65,2.29,56.9,139.92,6.41,1.57,0.77,-0.051457976
AMOV,2012,8.075,64621.02,55.99,21.25,17.76,0.8,3.33,31.13,15.03,16.5,1.64,10.36,14.29,6.61,16.75,20.83,25.45,69.62,0.83,0.66,1.34,57.03,120.1,6.4,1.6,0.8,0.007343413
AEP,2016,4.866666667,74497.901,26.5,23.8,24.71,0.45,1.49,9.48,7.92,25.33,nan,nan,nan,nan,12.38,30.86,6.8,20.88,5.35,3.96,0.08,0.78,13.8,469.42,0.85,0.45,0.168519695
AEP,2015,5.266666667,72482.854,21.91,18.02,12.86,0.33,1.47,-3.74,-4.2,-21.81,nan,nan,nan,nan,19.63,24.42,5.44,19.84,5.29,4.35,0.08,1.68,18.86,217.19,0.88,0.33,0.080487386
AEP,2014,6.175,69710.435,34.46,17.96,20.39,0.4,1.48,7.37,5.92,24.44,-70.56,-67.11,-67.1,nan,19.8,23.96,5.91,21.29,4.73,4.19,0.08,1.72,12.92,211.23,1.14,0.4,-0.040349144
AEP,2013,7.358333333,66766.067,33.93,75.91,75.97,0.34,1.49,22.79,20.74,-14.93,79.49,91.67,91.68,nan,24.73,20.23,3.91,21.8,6.02,5.19,0.09,1.25,20.47,291.58,0.94,0.34,0.299101412
AEP,2012,8.075,64621.02,39.86,33.14,34.49,0.42,1.45,12.38,11.31,-8.37,-18.85,-24.89,-24.89,-72.54,20.67,22.53,4.45,19.09,5.93,5.44,0.06,0.75,23.68,486.36,0.75,0.42,0.095126523
AMID,2016,4.866666667,74497.901,5.9,-9.24,-6.98,0.19,52.33,-46.85,-2.9,-0.64,nan,nan,nan,nan,20.84,3.12,5.08,100,0.63,0.5,35.43,9.93,9.72,36.76,0.33,0.19,-0.180981595
AMID,2015,5.266666667,72482.854,3.77,-4.96,-26.37,0.26,7.6,-56.97,-16.52,-23.52,-94.29,nan,nan,nan,17.43,3.28,5.11,100,0.74,0.48,4.48,6.29,27.57,58,0.38,0.26,1.014833127
AMID,2014,6.175,69710.435,20.64,3.31,-31.45,0.47,2.83,-97.69,-41.23,5.02,nan,nan,nan,nan,31.56,5.39,10.82,100,0.78,0.47,1.15,6.98,17.67,52.33,0.69,0.47,-0.589548453
AMID,2013,7.358333333,66766.067,15.9,-1.5,-10.71,0.92,5.17,-42.38,-11.26,38.96,nan,nan,nan,nan,9.25,10.07,12.61,100,1,0.76,1.77,5.48,6.58,66.66,1.09,0.92,-0.272156573
AMID,2012,8.075,64621.02,16.21,-2.03,-3.04,0.92,3.2,-7.03,-0.96,-13.96,nan,nan,nan,nan,5.71,11,19.03,100,0.88,0.79,1.6,2.75,6.68,132.61,1.07,0.92,0.985337243
AWR,2016,4.866666667,74497.901,90.26,23.64,28.69,0.34,1.07,7.2,6.87,9.91,31.69,-11.08,-10,-43.16,0.4,89.05,6.34,6.68,14.04,13.97,nan,65.66,32.05,5.56,4.49,0.34,0.271071115
AWR,2015,5.266666667,72482.854,87.22,19.73,20.78,0.33,1.13,8.5,8.26,-17.28,-21.97,0.68,nan,7.12,0.65,89.03,11.49,11.69,7.75,7.66,nan,77.78,35.82,4.69,3.82,0.33,0.086054827
