ANGI,2014,6.175,69710.435,83.25,-3.29,-3.82,2.42,nan,nan,nan,28.24,nan,nan,nan,nan,12.01,63.1,71.73,114.35,0.88,0.72,nan,15.94,62.45,22.89,9.01,2.42,0.5008025682182985553772070626
ANGI,2013,7.358333333333333333333333333,66766.067,83.69,-12.65,-13.41,2.43,nan,nan,nan,57.67,nan,nan,nan,nan,3.61,77.57,98.08,117.5,0.79,0.66,nan,14.99,85.06,24.35,15.98,2.43,-0.5887788778877887788778877888
ANGI,2012,8.075,64621.020,82.62,-32.76,-33.95,1.5,18.09,-206.8,-126.26,73.03,nan,nan,nan,nan,7.55,83.91,74.13,94.47,1.13,0.85,2.8,13.73,95.2,26.58,19.52,1.5,0.2635529608006672226855713094
AMEH,2016,4.866666666666666666666666667,74497.901,15.14,-18.35,-15.2,2.86,nan,nan,nan,30.37,nan,nan,nan,nan,0.52,72.28,72.64,101.77,1.03,1.01,nan,28.28,20.99,12.91,46.82,2.86,2.2
AMEH,2015,5.266666666666666666666666667,72482.854,22.81,-16.5,-18.72,2.54,nan,nan,nan,33.52,nan,nan,nan,nan,0.6,69.29,44.17,107.55,1.82,1.78,nan,29.81,18.33,12.25,48.12,2.54,0.5789473684210526315789473684
AMEH,2014,6.175,69710.435,33.11,-2.1,-3.59,2.2,nan,nan,nan,168.27,nan,nan,nan,nan,0.13,65.71,45.4,121.4,1.65,1.52,nan,42.06,22.79,8.68,56.64,2.2,0.05555555555555555555555555556
AMEH,2013,7.358333333333333333333333333,66766.067,13.43,-37.29,-43.3,2.92,nan,nan,nan,34.83,nan,nan,nan,nan,0.22,79.14,107.77,133.83,0.69,0.65,nan,53.82,17.34,6.78,136.31,2.92,-0.3076923076923076923076923077
AMEH,2012,8.075,64621.020,18.77,-26.73,-114.45,3.39,nan,nan,nan,52.15,nan,nan,nan,nan,0.59,89.11,52.3,110.89,1.68,1.62,nan,60.47,14.58,6.04,139.6,3.39,0.3
ARCI,2016,4.866666666666666666666666667,74497.901,27.67,-0.53,-1.75,2.34,3.87,-13.12,-5.19,-7.38,nan,nan,nan,nan,0.36,68.2,66.24,73.94,1.04,0.42,0.26,38.84,32.06,9.39,9.82,2.34,-0.07142857142857142857142857143
ARCI,2015,5.266666666666666666666666667,72482.854,22.75,-3.67,-5.05,2.39,4.14,-21.2,-9.12,-14.58,nan,nan,nan,nan,0.36,73.37,64.76,75.45,1.15,0.49,0.4,36.7,28.31,9.95,9.83,2.39,0.06666666666666666666666666667
ARCI,2014,6.175,69710.435,25.06,1.95,1.15,2.85,3.27,5.25,2.52,1.45,-44.29,-76.76,-77.59,nan,0.62,73.3,53.5,68.08,1.43,0.63,0.36,32.38,22.8,11.27,11.29,2.85,-0.6181818181818181818181818182
ARCI,2013,7.358333333333333333333333333,66766.067,25.56,2.66,1.61,2.97,2.99,24.86,10.91,12.9,nan,nan,nan,nan,0.39,71.38,49.87,65.05,1.49,0.67,0.36,26.21,20.78,13.93,10.9,2.97,-0.04181184668989547038327526132
ARCI,2012,8.075,64621.020,25.67,-1.87,-3.83,2.58,3.59,-28.73,-12.11,-9.75,nan,nan,nan,nan,0.72,68.31,52.05,71.06,1.36,0.48,0.55,21.87,19.61,16.69,9.23,2.58,1.141791044776119402985074627
APDN,2016,4.866666666666666666666666667,74497.901,72.04,-291.41,-290.84,0.27,1.5,-106.19,-106.19,-53.53,nan,nan,nan,nan,18.76,72.93,26.24,33.41,2.77,2.66,nan,449.2,676.69,0.81,6.14,0.27,-0.1405405405405405405405405405
APDN,2015,5.266666666666666666666666667,72482.854,95.73,-87.18,-131.89,0.95,1.24,-214.11,-213.68,231.05,nan,nan,nan,nan,7.09,74.16,17.15,19.21,4.33,4.21,nan,96.52,nan,3.78,15.69,0.95,-0.4290123456790123456790123457
APDN,2014,6.175,69710.435,100.0,-450.96,-480.18,0.46,nan,-830.27,-387.3,33.64,nan,nan,nan,nan,8.44,67.41,110.61,141.88,0.61,0.57,nan,101.1,nan,3.61,4.28,0.46,0.1211072664359861591695501730
APDN,2013,7.358333333333333333333333333,66766.067,100.0,-499.74,-868.59,0.42,1.81,-658.35,-658.35,9.79,nan,nan,nan,nan,31.26,86.05,13.32,44.88,6.46,6.3,nan,86.91,nan,4.2,4.49,0.42,-0.6989583333333333333333333333
APDN,2012,8.075,64621.020,100.0,-350.87,-385.55,0.76,1.78,nan,nan,91.43,nan,nan,nan,nan,8.78,81.68,43.89,43.89,1.86,1.73,nan,49.75,nan,7.34,12.37,0.76,-0.2380952380952380952380952381
ARKR,2016,4.866666666666666666666666667,74497.901,15.99,5.2,5.04,2.23,1.7,10.18,9.07,2.94,-17.3,-25.23,-25.32,-29.3,1.43,23.44,25.35,38.9,0.96,0.69,0.13,8.47,8.78,43.08,5.24,2.23,0.1146391752577319587628865979
ARKR,2015,5.266666666666666666666666667,72482.854,16.62,6.13,6.16,2.21,1.7,14.26,12.5,4.67,17.21,9.66,7.69,-6.05,2.47,26.68,27.38,39.35,1.01,0.76,0.1,7.8,8.7,46.77,5.13,2.21,0.04390873869995695221696082652
ARKR,2014,6.175,69710.435,16.25,5.47,5.71,2.29,1.79,14.18,12.55,6.71,15.47,28.5,26.55,-16.19,2.66,23.6,26.54,42.0,0.92,0.72,0.15,7.5,8.36,48.66,5.16,2.29,0.03106968486462494451841988460
ARKR,2013,7.358333333333333333333333333,66766.067,15.85,5.06,5.4,2.34,1.72,11.7,10.88,-5.38,-36.3,-30.32,-31.52,94.43,2.51,26.95,27.68,39.19,1.02,0.81,0.05,9.09,14.86,40.17,5.1,2.34,0.04693308550185873605947955390
ARKR,2012,8.075,64621.020,17.28,7.51,7.57,2.52,1.69,16.64,15.31,-1.02,130.19,287.92,312.5,-2.52,6.08,30.0,24.49,36.04,1.33,1.03,0.03,9.87,8.39,36.97,5.58,2.52,0.2771513353115727002967359050
ASNA,2016,4.866666666666666666666666667,74497.901,56.16,2.45,-0.12,1.66,2.96,-0.7,1.71,45.65,65.89,nan,nan,nan,5.24,22.52,18.41,66.16,1.22,0.45,1.06,4.06,39.76,89.97,5.0,1.66,-0.6203554119547657512116316640
ASNA,2015,5.266666666666666666666666667,72482.854,55.57,2.15,-5.01,1.59,1.92,-14.55,-12.22,0.26,-59.97,nan,nan,nan,6.51,32.58,24.62,47.93,1.32,0.45,0.24,5.38,42.08,67.84,4.21,1.59,-0.3715736040609137055837563452
