ADBE,2015,5.266666666666666666666666667,72482.854,84.48,18.83,18.22,0.42,1.67,9.14,7.89,15.64,109.14,134.56,133.96,12.5,4.33,41.12,18.88,40.29,2.18,2.11,0.27,48.1,39.64,7.59,6.1,0.42,0.09591228443687460080902703854
ADBE,2014,6.175,69710.435,85.0,10.43,8.71,0.39,1.59,3.98,3.47,2.26,-3.71,-7.45,-5.36,25.23,4.0,42.67,23.13,37.18,1.84,1.74,0.13,52.44,38.28,6.96,5.74,0.39,0.2921595598349381017881705640
ADBE,2013,7.358333333333333333333333333,66766.067,85.54,11.08,8.78,0.4,1.54,4.33,3.99,-7.91,-61.84,-65.18,-66.27,-25.29,6.32,38.98,14.7,35.22,2.65,2.47,0.22,54.77,34.8,6.66,6.13,0.4,0.2140948563794255177020708083
ADBE,2012,8.075,64621.020,89.01,26.73,25.41,0.46,1.5,13.38,11.19,4.45,-1.65,-0.01,0.61,-10.07,6.83,43.42,12.75,33.18,3.41,3.27,0.22,51.87,51.46,7.04,7.39,0.46,0.5891719745222929936305732484
AGYS,2016,4.866666666666666666666666667,74497.901,56.58,-2.98,-3.12,0.66,1.5,-3.04,-3.08,16.28,nan,nan,nan,nan,17.4,51.58,29.22,33.31,1.77,1.53,nan,72.02,85.02,5.07,9.21,0.66,0.1853281853281853281853281853
AGYS,2015,5.266666666666666666666666667,72482.854,58.04,-8.64,-12.12,0.56,1.46,-8.95,-8.97,2.22,nan,nan,nan,nan,19.77,57.85,27.88,31.59,2.08,1.99,nan,86.56,116.22,4.22,8.56,0.56,0.03703703703703703703703703704
AGYS,2014,6.175,69710.435,63.24,-4.41,-5.32,0.52,1.44,13.86,13.83,-57.12,nan,nan,nan,nan,16.02,68.02,25.22,30.39,2.7,2.56,nan,124.79,202.25,2.92,7.29,0.52,-0.2065131056393963463065925338
AGYS,2013,7.358333333333333333333333333,66766.067,61.29,-6.41,-9.93,1.18,1.73,-1.14,-0.89,13.05,nan,nan,nan,nan,7.76,74.0,37.39,42.19,1.98,1.75,nan,60.4,68.91,6.04,14.74,1.18,-0.09554597701149425287356321839
AGYS,2012,8.075,64621.020,60.48,-25.49,-56.88,0.81,1.78,-17.36,-16.58,-69.08,nan,nan,nan,nan,6.0,75.58,38.21,43.94,1.98,1.66,nan,136.46,167.46,2.67,9.71,0.81,0.6630824372759856630824372760
AIRG,2016,4.866666666666666666666666667,74497.901,44.38,7.95,8.62,1.22,1.25,nan,nan,56.28,nan,nan,nan,156.04,0.63,90.63,16.48,19.68,5.5,5.45,0.03,37.34,51.54,9.77,47.37,1.22,-0.3756944444444444444444444444
AMCN,2016,4.866666666666666666666666667,74497.901,-196.99,-543.89,-513.09,0.04,1.42,-20.03,-20.03,-67.13,nan,nan,nan,nan,130.55,53.84,23.53,29.89,2.28,1.42,nan,212.62,285.56,1.72,0.3,0.04,-0.5525291828793774319066147860
