company_Symbol,year,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,growth_rate
UBSH,2012,8.075,64621.02,nan,nan,28.15,0.05,9.4,8.26,nan,-2.55,nan,16.31,28.04,nan,1.08,nan,nan,89.36,nan,nan,0.63,nan,nan,nan,2.22,0.05,0.57324033
UNB,2016,4.866666667,74497.901,nan,nan,100,0.03,5.71,8.37,nan,-5.65,nan,-15.11,-15.38,nan,nan,nan,nan,82.46,nan,nan,0.3,nan,nan,nan,8.61,0.03,0.165016502
UNB,2015,5.266666667,72482.854,nan,nan,100,0.03,5.75,10.36,nan,-1.91,nan,-7.49,-5.8,nan,2.39,nan,nan,82.57,nan,nan,0.38,nan,nan,nan,8.06,0.03,0.628448585
UNB,2014,6.175,69710.435,nan,nan,100,0.03,5.56,11.94,nan,14.6,nan,14.85,16.85,nan,2.41,nan,nan,82.01,nan,nan,0.35,nan,nan,nan,8.22,0.03,0.175157895
UNB,2013,7.358333333,66766.067,nan,nan,100,0.03,5.76,11.13,nan,8.9,nan,8.92,10.34,nan,2.63,nan,nan,82.62,nan,nan,0.32,nan,nan,nan,7.19,0.03,0.032608696
UNB,2012,8.075,64621.02,nan,nan,100,0.03,6.23,11.01,nan,-15.03,nan,6.19,5.36,nan,2.86,nan,nan,83.93,nan,nan,0.49,nan,nan,nan,6.68,0.03,0.177072671
UBCP,2016,4.866666667,74497.901,nan,nan,41.67,0.04,10.27,8.44,nan,5.29,nan,11.04,10.94,nan,12.18,nan,nan,90.27,nan,nan,1.03,nan,nan,nan,1.66,0.04,-0.018518519
UBCP,2015,5.266666667,72482.854,nan,nan,27.53,0.04,9.76,7.71,nan,-0.04,nan,21.61,20.75,nan,7.44,nan,nan,89.76,nan,nan,0.74,nan,nan,nan,1.72,0.04,0.407716371
UBOH,2016,4.866666667,74497.901,nan,nan,38.53,0.04,8.73,7.66,nan,-4.32,nan,-6.69,-5.08,nan,9.87,nan,nan,88.54,nan,nan,0.44,nan,nan,nan,1.91,0.04,0.008174387
UBOH,2015,5.266666667,72482.854,nan,nan,36.48,0.04,8.51,8.49,nan,19.01,nan,37.24,39.37,nan,1.23,nan,nan,88.24,nan,nan,0.21,nan,nan,nan,2.08,0.04,0.207236842
UBOH,2014,6.175,69710.435,nan,nan,27.66,0.04,9.59,6.59,nan,1.27,nan,-7.1,-5.93,-387,1.47,nan,nan,89.58,nan,nan,0.19,nan,nan,nan,1.98,0.04,0.262283737
UBOH,2013,7.358333333,66766.067,nan,nan,33.55,0.04,8.82,7.3,nan,-5.37,nan,3.49,3.85,nan,1.87,nan,nan,88.67,nan,nan,0.36,nan,nan,nan,2.29,0.04,0.016174402
UBOH,2012,8.075,64621.02,nan,nan,34.02,0.04,8.92,7.24,nan,-3.03,nan,52.41,52.94,nan,0.51,nan,nan,88.79,nan,nan,0.51,nan,nan,nan,2.37,0.04,0.46749226
UBSI,2016,4.866666667,74497.901,nan,nan,100,0.04,8.26,9.69,nan,-42.89,nan,1.4,1.3,nan,11.9,nan,nan,87.89,nan,nan,0.18,nan,nan,nan,2.26,0.04,-0.248648649
UBSI,2015,5.266666667,72482.854,nan,nan,100,0.08,8.15,10.2,nan,119.51,nan,8.91,8.92,-350,nan,nan,nan,87.72,nan,nan,0.09,nan,nan,nan,nan,0.08,0.250337929
UBSI,2014,6.175,69710.435,nan,nan,100,0.04,8.29,10.1,nan,16.97,nan,17.54,17.56,nan,4.14,nan,nan,87.94,nan,nan,0.1,nan,nan,nan,2.5,0.04,-0.012283044
UBSI,2013,7.358333333,66766.067,nan,nan,100,0.04,7.65,9.25,nan,13.19,nan,52.72,51.34,777,11.7,nan,nan,86.92,nan,nan,0.06,nan,nan,nan,2.25,0.04,0.190779014
UBSI,2012,8.075,64621.02,nan,nan,100,0.04,7.44,6.41,nan,9.33,nan,42.67,41.9,nan,13.74,nan,nan,86.57,nan,nan,nan,nan,nan,nan,2.31,0.04,0.29211175
UCBA,2016,4.866666667,74497.901,nan,nan,21.88,0.03,7.47,4.83,nan,11.95,nan,35.17,43.86,nan,1.41,nan,nan,86.61,nan,nan,0.17,nan,nan,nan,2.62,0.03,0.230538922
UCBA,2015,5.266666667,72482.854,nan,nan,18.35,0.03,7.3,3.51,nan,1.59,nan,11.23,21.28,nan,2.01,nan,nan,86.29,nan,nan,0.18,nan,nan,nan,2.3,0.03,0.114076051
UCBA,2014,6.175,69710.435,nan,nan,18.43,0.03,7.27,3.11,nan,-6.03,nan,-11.18,-9.62,nan,7.64,nan,nan,86.25,nan,nan,0.21,nan,nan,nan,2.32,0.03,0.288907997
UCBA,2013,7.358333333,66766.067,nan,nan,21.15,0.03,6.97,3.99,nan,-9.8,nan,29.06,31.46,nan,0.59,nan,nan,85.65,nan,nan,0.2,nan,nan,nan,2.48,0.03,0.082867784
UCBA,2012,8.075,64621.02,nan,nan,14.96,0.03,9.02,3.64,nan,3.16,nan,nan,nan,-541,1.25,nan,nan,88.91,nan,nan,0.2,nan,nan,nan,2.61,0.03,0.167391304
UCBI,2016,4.866666667,74497.901,nan,nan,48.28,0.04,9.95,9.66,nan,21.81,nan,40.62,28.44,nan,4.31,nan,nan,89.95,nan,nan,0.82,nan,nan,nan,2.19,0.04,-0.049966239
UCBI,2015,5.266666667,72482.854,nan,nan,46.65,0.04,9.55,8.18,nan,18.97,nan,5.85,-1.8,472,3.18,nan,nan,89.42,nan,nan,0.59,nan,nan,nan,1.96,0.04,0.51975372
UCBI,2014,6.175,69710.435,nan,nan,44.44,0.04,10.23,9.5,nan,1.34,nan,-75.24,-75,nan,1.79,nan,nan,90.23,nan,nan,0.54,nan,nan,nan,1.72,0.04,0.029039071
UCBI,2013,7.358333333,66766.067,nan,nan,18.24,0.04,11.02,49.25,nan,-3.32,nan,706.77,nan,254,2.96,nan,nan,89.28,nan,nan,0.37,nan,nan,nan,1.65,0.04,0.067042254
UCBI,2012,8.075,64621.02,nan,nan,19.3,0.04,17.62,5.66,nan,0.82,nan,nan,nan,40,1.45,nan,nan,91.45,nan,nan,0.43,nan,nan,nan,1.65,0.04,0.88029661
UCFC,2016,4.866666667,74497.901,nan,nan,35.13,0.04,8.77,7.57,nan,10.67,nan,15.64,17.65,nan,3.05,nan,nan,88.6,nan,nan,0.19,nan,nan,nan,4.05,0.04,-0.016163793
UCFC,2015,5.266666667,72482.854,nan,nan,35.46,0.04,8.14,6.69,nan,17,nan,-67.57,-66,nan,2.49,nan,nan,87.71,nan,nan,0.19,nan,nan,nan,3.66,0.04,0.572881356
UCFC,2014,6.175,69710.435,nan,nan,21.3,0.04,7.64,24.18,nan,-8.33,nan,400.71,nan,nan,3.21,nan,nan,86.9,nan,nan,0.19,nan,nan,nan,3.11,0.04,0.098696462
UCFC,2013,7.358333333,66766.067,nan,nan,16.59,0.04,9.93,1.89,nan,-14.54,nan,nan,nan,nan,1.72,nan,nan,89.93,nan,nan,0.29,nan,nan,nan,3.35,0.04,0.504201681
UCFC,2012,8.075,64621.02,nan,nan,-12.71,0.04,10.59,-11.37,nan,-6.01,nan,nan,nan,nan,2.74,nan,nan,90.56,nan,nan,0.29,nan,nan,nan,4.08,0.04,0.235294118
UBNK,2016,4.866666667,74497.901,nan,nan,38.4,0.03,10.06,7.75,nan,2.48,nan,0.04,-1,nan,1.72,nan,nan,90.06,nan,nan,1.78,nan,nan,nan,3.85,0.03,-0.028634361
UBNK,2015,5.266666667,72482.854,nan,nan,40.75,0.03,9.96,8.09,nan,29.6,nan,631.94,525,nan,1.82,nan,nan,89.96,nan,nan,1.75,nan,nan,nan,3.56,0.03,0.409937888
UBNK,2014,6.175,69710.435,nan,nan,36.96,0.04,9.09,1.5,nan,83.67,nan,-52.33,-70.37,nan,8.01,nan,nan,89,nan,nan,1.29,nan,nan,nan,3.75,0.04,-0.103064067
UBNK,2013,7.358333333,66766.067,nan,nan,36.58,0.04,7.69,4.59,nan,2.93,nan,-9.94,-3.57,nan,8.45,nan,nan,86.99,nan,nan,0.8,nan,nan,nan,3.76,0.04,0.010555947
UBNK,2012,8.075,64621.02,nan,nan,37.96,0.04,6.23,4.83,nan,12.14,nan,122.74,124,542,7.31,nan,nan,83.96,nan,nan,0.45,nan,nan,nan,4.59,0.04,0.101550388
UFCS,2016,4.866666667,74497.901,nan,nan,5.77,0.29,4.3,5.48,nan,9.86,nan,-44.01,-45.33,nan,0.76,nan,nan,76.77,nan,nan,nan,nan,nan,nan,20.91,0.29,-0.073011999
UFCS,2015,5.266666667,72482.854,nan,nan,12.83,0.27,4.43,10.51,nan,9.88,nan,50.71,52.16,nan,1.08,nan,nan,77.41,nan,nan,nan,nan,nan,nan,20.2,0.27,0.283476899
UFCS,2014,6.175,69710.435,nan,nan,8.12,0.25,4.72,7.39,nan,7.39,nan,-22.33,-22.15,-647,0.87,nan,nan,78.81,nan,nan,nan,nan,nan,nan,19.53,0.25,0.288597376
UFCS,2013,7.358333333,66766.067,nan,nan,11.62,0.24,4.75,10.07,nan,7.85,nan,89.35,88.61,-955,0.96,nan,nan,78.96,nan,nan,nan,nan,nan,nan,19.42,0.24,0.037334264
UIHC,2016,4.866666667,74497.901,nan,nan,1.44,0.56,4.14,2.37,nan,36.23,nan,-79.17,-79.69,nan,0.65,nan,nan,75.86,nan,nan,0.22,nan,nan,nan,27.84,0.56,0.139365918
UIHC,2015,5.266666667,72482.854,nan,nan,11.71,0.54,3.09,12.35,nan,27.6,nan,-33.29,-37.56,nan,3.05,nan,nan,67.68,nan,nan,0.05,nan,nan,nan,28.42,0.54,-0.114619883
UIHC,2014,6.175,69710.435,nan,nan,22.98,0.55,2.87,26.35,nan,34.67,nan,101.62,62.7,nan,2.26,nan,nan,65.12,nan,nan,0.07,nan,nan,nan,34.93,0.55,-0.22095672
UIHC,2013,7.358333333,66766.067,nan,nan,16.57,0.55,4.1,20.8,nan,58.56,nan,109.6,38.46,nan,0.89,nan,nan,75.62,nan,nan,0.14,nan,nan,nan,nan,0.55,0.558948864
UIHC,2012,8.075,64621.02,nan,nan,11.97,0.47,3.56,13.58,nan,36.11,nan,19.99,18.18,nan,nan,nan,nan,71.94,nan,nan,0.18,nan,nan,nan,nan,0.47,1.342762063
UBFO,2016,4.866666667,74497.901,nan,nan,46.22,0.04,8.15,7.93,nan,5.82,nan,8.44,9.02,-180,3.29,nan,nan,87.73,nan,nan,0.09,nan,nan,nan,3.07,0.04,0.434159061
UBFO,2015,5.266666667,72482.854,nan,nan,46.66,0.04,8.1,7.9,nan,6.98,nan,9.56,10.36,370,2.35,nan,nan,87.65,nan,nan,0.09,nan,nan,nan,2.75,0.04,0.463740458
UBFO,2014,6.175,69710.435,nan,nan,46.1,0.04,8.01,7.8,nan,13.48,nan,-14.49,-15.05,nan,2.67,nan,nan,87.51,nan,nan,0.12,nan,nan,nan,2.43,0.04,-0.020560748
UBFO,2013,7.358333333,66766.067,nan,nan,39.35,0.04,8.31,9.96,nan,-13.14,nan,19.77,18.58,nan,4.52,nan,nan,87.96,nan,nan,0.15,nan,nan,nan,2.08,0.04,0.155507559
UBFO,2012,8.075,64621.02,nan,nan,26.75,0.04,9.34,9.22,nan,-8.34,nan,nan,nan,nan,2.99,nan,nan,89.3,nan,nan,0.14,nan,nan,nan,2.34,0.04,0.995689655
UNTY,2016,4.866666667,74497.901,nan,nan,40.07,0.04,11.19,14.3,nan,12.78,nan,38.21,35.54,nan,20.39,nan,nan,91.07,nan,nan,1.24,nan,nan,nan,2.44,0.04,0.257961783
UNTY,2015,5.266666667,72482.854,nan,nan,34.44,0.04,13.83,12.86,nan,13.4,nan,49.14,38.27,nan,2.28,nan,nan,92.77,nan,nan,1.37,nan,nan,nan,2.74,0.04,0.384479718
UNTY,2014,6.175,69710.435,nan,nan,28.09,0.04,14.38,10.07,nan,8.12,nan,25.28,52.83,nan,1.62,nan,nan,93.05,nan,nan,2,nan,nan,nan,2.38,0.04,0.323220537
UNTY,2013,7.358333333,66766.067,nan,nan,24.99,0.04,16.11,7.2,nan,-2.12,nan,20.52,55.88,nan,14.07,nan,nan,93.79,nan,nan,2.14,nan,nan,nan,2.45,0.04,0.231321839
UNTY,2012,8.075,64621.02,nan,nan,20.57,0.04,14.28,4.74,nan,0.39,nan,66.69,161.54,nan,5.23,nan,nan,90.54,nan,nan,0.27,nan,nan,nan,2.97,0.04,0.227513228
UVSP,2016,4.866666667,74497.901,nan,nan,27.36,0.05,8.37,4.46,nan,16.29,nan,-28.47,-39.57,nan,7.43,nan,nan,88.06,nan,nan,0.44,nan,nan,nan,3.22,0.05,-0.09223301
UVSP,2015,5.266666667,72482.854,nan,nan,29.91,0.06,7.96,8.38,nan,21.41,nan,22.66,2.21,nan,4.02,nan,nan,87.44,nan,nan,0.14,nan,nan,nan,3.7,0.06,0.481303931
UVSP,2014,6.175,69710.435,nan,nan,27.48,0.05,7.86,7.87,nan,1.09,nan,4.92,7.09,-930,4.64,nan,nan,87.27,nan,nan,nan,nan,nan,nan,3.39,0.05,0.030632411
UVSP,2013,7.358333333,66766.067,nan,nan,23.2,0.05,7.81,7.5,nan,5.77,nan,1.52,2.42,nan,3.22,nan,nan,87.2,nan,nan,nan,nan,nan,nan,3.54,0.05,-0.021276596
UVSP,2012,8.075,64621.02,nan,nan,37.34,0.05,8.11,7.49,nan,3.28,nan,10.54,9.73,-950,0.51,nan,nan,87.67,nan,nan,0.07,nan,nan,nan,3.34,0.05,0.209356725
VBTX,2016,4.866666667,74497.901,nan,nan,44.29,0.04,5.89,6.76,nan,34.97,nan,42.79,34.52,nan,2.27,nan,nan,83.03,nan,nan,0.19,nan,nan,nan,2.72,0.04,0.032946462
VBTX,2015,5.266666667,72482.854,nan,nan,41.14,0.04,7.87,7.32,nan,26.32,nan,68.88,16.67,nan,6.8,nan,nan,87.3,nan,nan,0.28,nan,nan,nan,2.46,0.04,0.647748304
VBTX,2014,6.175,69710.435,nan,nan,32.97,0.04,7.62,6.27,nan,18.79,nan,52.73,26.32,nan,8.06,nan,nan,85.88,nan,nan,0.46,nan,nan,nan,2.64,0.04,0.143966126
VBFC,2016,4.866666667,74497.901,nan,nan,11.32,0.06,10.2,34.56,nan,6.76,nan,1991.8,63.75,nan,4.03,nan,nan,90.19,nan,nan,0.26,nan,nan,nan,1.83,0.06,0.147940075
VBFC,2015,5.266666667,72482.854,nan,nan,15.59,0.05,13.84,26.72,nan,8.55,nan,nan,nan,nan,5.11,nan,nan,92.77,nan,nan,0.5,nan,nan,nan,1.62,0.05,0.405263158
VBFC,2014,6.175,69710.435,nan,nan,-4.96,0.05,22.84,-13.3,nan,-23.82,nan,nan,nan,nan,12.37,nan,nan,95.61,nan,nan,1.37,nan,nan,nan,1.57,0.05,-0.136363636
VIRT,2016,4.866666667,74497.901,nan,nan,29.99,0.17,25.35,23.87,nan,-13.6,nan,57.9,40.68,-705,3.28,nan,nan,95.59,nan,nan,3.88,nan,nan,nan,18.39,0.17,0.147335423
VIRT,2015,5.266666667,72482.854,nan,nan,30.22,0.21,25.95,25.63,nan,10.77,nan,-89.01,-27.16,-24,3.4,nan,nan,95.59,nan,nan,3.78,nan,nan,nan,17.4,0.21,-0.2954947
VRTS,2016,4.866666667,74497.901,36.54,17.08,21.64,0.38,2.56,11.67,6.17,-15.56,-31.47,38.16,58.16,nan,0.63,42.58,9.72,59.13,4.59,4.57,1.12,42.23,42.99,8.64,38.29,0.38,-0.025412961
VRTS,2015,5.266666667,72482.854,40.62,21.04,17.71,0.49,1.69,6.54,3.88,-15.23,-38.65,-64.07,-62.7,nan,1.23,61.25,9.78,35.16,6.85,6.71,0.3,42.27,43.98,8.63,46.84,0.49,0.005022987
VRTS,2014,6.175,69710.435,41.53,29.08,30.25,0.67,1.24,18.5,17.36,15.77,15.22,29.94,17.83,nan,0.54,80.33,13.42,16.62,6.19,6.1,nan,40.46,43.81,9.02,62.53,0.67,-0.311044636
VRTS,2013,7.358333333,66766.067,41.02,29.21,31.32,0.8,1.31,20.39,19.97,38.96,82.35,99.59,91.42,nan,0.52,77.22,13.78,18.23,6,6,nan,41.03,nan,8.9,51.87,0.8,-0.147763059
VRTS,2012,8.075,64621.02,36.53,22.15,23.14,0.9,1.36,17.59,15.83,36.86,291.91,-74.09,-71.48,nan,1.35,49.53,18.94,25.82,2.64,2.55,0.09,41.97,13.21,8.69,42.31,0.9,0.654126013
WAFD,2016,4.866666667,74497.901,nan,nan,50.95,0.03,7.54,8.35,nan,2.95,nan,2.33,6.59,nan,8.12,nan,nan,86.73,nan,nan,1.05,nan,nan,nan,1.67,0.03,-0.002911208
WAFD,2015,5.266666667,72482.854,nan,nan,52.92,0.03,7.45,8.16,nan,4.04,nan,1.88,7.74,nan,8.12,nan,nan,86.58,nan,nan,0.94,nan,nan,nan,1.7,0.03,0.441460344
WAFD,2014,6.175,69710.435,nan,nan,56.77,0.03,7.48,8.05,nan,8.51,nan,3.87,6.9,nan,11.87,nan,nan,86.63,nan,nan,0.98,nan,nan,nan,1.88,0.03,0.075846501
WAFD,2013,7.358333333,66766.067,nan,nan,58.35,0.03,6.75,7.9,nan,-2.77,nan,9.64,12.4,646,7.27,nan,nan,85.19,nan,nan,1,nan,nan,nan,2.09,0.03,-0.048948046
WAFD,2012,8.075,64621.02,nan,nan,54.58,0.03,6.57,7.26,nan,-6.62,nan,24.33,29,nan,7.74,nan,nan,84.77,nan,nan,0.99,nan,nan,nan,2.39,0.03,0.380557202
WASH,2016,4.866666667,74497.901,nan,nan,38.7,0.04,11.21,12.11,nan,8.21,nan,6.94,6.3,nan,1.77,nan,nan,91.08,nan,nan,2.23,nan,nan,nan,6,0.04,-0.049955397
WASH,2015,5.266666667,72482.854,nan,nan,40.27,0.04,10.05,12.01,nan,6.61,nan,6.47,5.39,nan,3.38,nan,nan,90.05,nan,nan,1.07,nan,nan,nan,5.7,0.04,0.418269231
WASH,2014,6.175,69710.435,nan,nan,35.29,0.04,10.36,12.03,nan,-0.94,nan,12.92,11.57,nan,3.43,nan,nan,90.35,nan,nan,1.24,nan,nan,nan,5.77,0.04,-0.016426083
WASH,2013,7.358333333,66766.067,nan,nan,34.28,0.05,9.67,11.56,nan,-1.12,nan,3.08,1.41,nan,0.97,nan,nan,89.66,nan,nan,0.94,nan,nan,nan,5.85,0.05,0.079527136
WASH,2012,8.075,64621.02,nan,nan,35.05,0.05,10.39,12.16,nan,12.74,nan,18,17.03,nan,3.28,nan,nan,90.38,nan,nan,1.34,nan,nan,nan,5.85,0.05,0.414671228
WSBF,2016,4.866666667,74497.901,nan,nan,32.71,0.1,4.36,6.36,nan,18.48,nan,54.09,66.07,nan,0.64,nan,nan,77.06,nan,nan,0.94,nan,nan,nan,6.93,0.1,-0.073369565
WSBF,2015,5.266666667,72482.854,nan,nan,28.04,0.08,4.5,3.93,nan,13.86,nan,30.14,47.37,nan,2.07,nan,nan,77.77,nan,nan,1.13,nan,nan,nan,5.63,0.08,0.304964539
WSBF,2014,6.175,69710.435,nan,nan,25.45,0.07,3.96,3.83,nan,-0.89,nan,-13.43,-11.62,nan,1.55,nan,nan,74.75,nan,nan,0.96,nan,nan,nan,4.78,0.07,0.072243346
WSBF,2013,7.358333333,66766.067,nan,nan,26.93,0.07,9.08,7.05,nan,-4.61,nan,-57.87,-57.88,nan,4.22,nan,nan,88.98,nan,nan,2.02,nan,nan,nan,4.7,0.07,0.299407115
WSBF,2012,8.075,64621.02,nan,nan,26.05,0.08,8.2,18.92,nan,47.61,nan,nan,nan,nan,1.26,nan,nan,87.8,nan,nan,2.14,nan,nan,nan,4.91,0.08,0.423347398
WEBK,2016,4.866666667,74497.901,nan,nan,22.09,0.03,12.59,5.47,nan,10.16,nan,10.83,8.77,nan,5.36,nan,nan,92.06,nan,nan,1.68,nan,nan,nan,5.89,0.03,0.07027027
WEBK,2015,5.266666667,72482.854,nan,nan,21.92,0.03,11.91,5.22,nan,14.88,nan,49.07,48.05,751,1.92,nan,nan,91.6,nan,nan,1.58,nan,nan,nan,5.43,0.03,0.460526316
WSBC,2016,4.866666667,74497.901,nan,nan,42.68,0.04,7.3,7.03,nan,7.51,nan,7.27,0.47,nan,nan,nan,nan,86.3,nan,nan,0.84,nan,nan,nan,2.73,0.04,-0.054651163
WSBC,2015,5.266666667,72482.854,nan,nan,42.62,0.04,7.55,8.46,nan,19,nan,15.42,-10.04,-956,3.07,nan,nan,86.75,nan,nan,1.02,nan,nan,nan,3.03,0.04,0.432378414
WSBC,2014,6.175,69710.435,nan,nan,36.3,0.04,7.99,9.12,nan,2.73,nan,9.46,9.63,nan,2.82,nan,nan,87.48,nan,nan,0.42,nan,nan,nan,2.81,0.04,-0.137356322
WSBC,2013,7.358333333,66766.067,nan,nan,33.75,0.04,8.23,8.75,nan,9.29,nan,29.03,18.48,nan,3.47,nan,nan,87.85,nan,nan,0.2,nan,nan,nan,2.8,0.04,0.0875
WSBC,2012,8.075,64621.02,nan,nan,38.13,0.04,8.51,7.35,nan,1.69,nan,13.09,11.52,nan,2.56,nan,nan,88.25,nan,nan,0.32,nan,nan,nan,2.73,0.04,0.440144014
WTBA,2016,4.866666667,74497.901,nan,nan,53.09,0.04,11.21,14.49,nan,4.4,nan,5.86,5.19,nan,19.67,nan,nan,91.08,nan,nan,0.76,nan,nan,nan,3.73,0.04,0.018218623
WTBA,2015,5.266666667,72482.854,nan,nan,52.73,0.04,11.48,14.86,nan,4.91,nan,8.49,8,nan,4.01,nan,nan,91.29,nan,nan,0.84,nan,nan,nan,5.79,0.04,0.250632911
WTBA,2014,6.175,69710.435,nan,nan,45.45,0.04,11.53,15.19,nan,9.7,nan,18.64,22.55,-230,8.91,nan,nan,91.32,nan,nan,0.93,nan,nan,nan,6.8,0.04,0.16039953
WTBA,2013,7.358333333,66766.067,nan,nan,46.05,0.04,11.67,13.08,nan,3.42,nan,5.5,10.87,-762,3.52,nan,nan,91.43,nan,nan,1.07,nan,nan,nan,8.28,0.04,0.07585335
WTBA,2012,8.075,64621.02,nan,nan,43.96,0.04,10.76,12.41,nan,0.34,nan,4.87,24.32,nan,1.98,nan,nan,90.71,nan,nan,0.85,nan,nan,nan,9.52,0.04,0.467532468
WABC,2016,4.866666667,74497.901,nan,nan,52.23,0.03,9.55,10.76,nan,-1.9,nan,0.17,-0.43,nan,1.02,nan,nan,89.54,nan,nan,nan,nan,nan,nan,4.74,0.03,-0.053710472
WABC,2015,5.266666667,72482.854,nan,nan,51.26,0.04,9.71,11.1,nan,-3.49,nan,-3.12,-0.86,nan,2.46,nan,nan,89.7,nan,nan,nan,nan,nan,nan,4.75,0.04,0.346096257
WABC,2014,6.175,69710.435,nan,nan,50.28,0.04,9.56,11.34,nan,-8.8,nan,-9.72,-7.2,-610,2.01,nan,nan,89.54,nan,nan,0.03,nan,nan,nan,5.02,0.04,-0.04630763
WABC,2013,7.358333333,66766.067,nan,nan,49.77,0.04,8.93,12.18,nan,-11.43,nan,-17.2,-14.68,nan,0.82,nan,nan,88.8,nan,nan,0.04,nan,nan,nan,5.44,0.04,-0.131774708
WABC,2012,8.075,64621.02,nan,nan,53.42,0.05,8.84,14.5,nan,-10.12,nan,-7.69,-4.25,-210,2.06,nan,nan,88.69,nan,nan,0.05,nan,nan,nan,6.21,0.05,0.325663301
WNEB,2016,4.866666667,74497.901,nan,nan,27.98,0.03,8.71,2.56,nan,16.78,nan,-15.42,-27.27,nan,3.36,nan,nan,88.52,nan,nan,0.52,nan,nan,nan,2.57,0.03,0.165775401
WNEB,2015,5.266666667,72482.854,nan,nan,24.15,0.03,9.61,4.05,nan,6.53,nan,-7.25,-2.94,nan,8.51,nan,nan,89.59,nan,nan,1.1,nan,nan,nan,3,0.03,0.113095238
WNEB,2014,6.175,69710.435,nan,nan,22.64,0.03,9.26,4.15,nan,-7.44,nan,-8.79,nan,nan,5.45,nan,nan,89.2,nan,nan,1.63,nan,nan,nan,3.13,0.03,0.144414169
WNEB,2013,7.358333333,66766.067,nan,nan,39.69,0.03,8.28,3.94,nan,2.5,nan,8.03,30.77,nan,2.66,nan,nan,87.93,nan,nan,1.61,nan,nan,nan,3.48,0.03,-0.016085791
WNEB,2012,8.075,64621.02,nan,nan,33.7,0.03,6.88,3.06,nan,8.72,nan,6.47,18.18,nan,3.01,nan,nan,85.46,nan,nan,1.47,nan,nan,nan,3.39,0.03,0.031811895
WLTW,2016,4.866666667,74497.901,nan,8.16,4.37,0.32,3.01,6.83,4.83,103.13,4.44,12.6,-43.81,625.88,3.9,45.59,44.44,66.54,1.03,0.22,0.33,78.32,nan,4.66,11.1,0.32,0.2272172
WLTW,2015,5.266666667,72482.854,nan,13.99,8.93,0.22,8.45,17.7,9.87,0.71,-10.98,3.04,2.11,-76.39,4.15,66.37,68.43,88.09,0.98,0.15,1.1,109.72,nan,3.33,7.32,0.22,-0.045624126
WLTW,2014,6.175,69710.435,nan,17.2,13.75,0.25,7.78,17.24,9.9,4.02,nan,-0.82,-1.96,-18.55,3.11,70.31,66.39,87.12,1.06,0.18,1.17,100.08,nan,3.64,7.88,0.25,0.083909014
WLTW,2013,7.358333333,66766.067,nan,18.74,13.65,0.24,6.68,18.65,10.24,5.03,138.81,nan,nan,13.92,3.26,70.68,64.13,85.01,1.1,0.2,1.12,98.56,nan,3.7,7.7,0.24,0
WLTW,2012,8.075,64621.02,nan,7.67,-9.68,0.23,8.89,-21.31,-7.83,0.96,-49.11,nan,nan,18.29,3.94,72.11,67.57,88.74,1.07,0.15,1.49,96.65,nan,3.78,7.96,0.23,0.336410718
WINS,2016,4.866666667,74497.901,nan,nan,8.22,0.26,1.89,3.59,nan,72.64,nan,nan,-105.33,nan,0.39,nan,nan,46.77,nan,nan,nan,nan,nan,nan,2.66,0.26,0.034482759
WINS,2015,5.266666667,72482.854,nan,nan,8.22,0.26,1.89,3.59,nan,13.06,nan,9.19,9.19,nan,0.39,nan,nan,46.77,nan,nan,nan,nan,nan,nan,2.66,0.26,13.5
WTFC,2016,4.866666667,74497.901,nan,nan,37.47,0.04,10.5,8.46,nan,14.34,nan,31.98,24.91,nan,3.25,nan,nan,89.5,nan,nan,0.31,nan,nan,nan,1.76,0.04,0.135042028
WTFC,2015,5.266666667,72482.854,nan,nan,34.33,0.04,10.91,7.21,nan,12.2,nan,3.53,-1.68,nan,4.76,nan,nan,89.74,nan,nan,0.73,nan,nan,nan,1.59,0.04,0.495671888
WTFC,2014,6.175,69710.435,nan,nan,30.28,0.04,10.3,7.81,nan,5.28,nan,10.34,8.36,nan,4.69,nan,nan,89.66,nan,nan,0.68,nan,nan,nan,1.5,0.04,0.037639008
WTFC,2013,7.358333333,66766.067,nan,nan,37.16,0.04,10.2,7.57,nan,3.68,nan,23.39,19.05,nan,4.88,nan,nan,89.5,nan,nan,0.52,nan,nan,nan,1.5,0.04,0.013876843
WTFC,2012,8.075,64621.02,nan,nan,32.83,0.04,10.76,6.54,nan,21.61,nan,43.34,38.32,nan,9.97,nan,nan,89.7,nan,nan,0.59,nan,nan,nan,1.6,0.04,0.256675749
WTFCM,2016,4.866666667,74497.901,nan,nan,37.47,0.04,10.5,8.46,nan,14.34,nan,31.98,nan,nan,3.25,nan,nan,89.5,nan,nan,0.31,nan,nan,nan,1.76,0.04,0.080788558
WTFCM,2015,5.266666667,72482.854,nan,nan,34.33,0.04,10.91,7.21,nan,12.2,nan,3.53,nan,nan,4.76,nan,nan,89.74,nan,nan,0.73,nan,nan,nan,1.59,0.04,-0.027077849
WSFS,2016,4.866666667,74497.901,nan,nan,33.08,0.05,9.84,10.11,nan,16.09,nan,19.7,11.35,829,3.3,nan,nan,89.84,nan,nan,1.65,nan,nan,nan,6.7,0.05,0.03236246
